Id,SalePrice
1461,121433.13
1462,158448.16
1463,189138.9
1464,197187.38
1465,183930.89
1466,170655.38
1467,173696.92
1468,165899.02
1469,182159.42
1470,126234.836
1471,200409.77
1472,91484.64
1473,95145.48
1474,151813.42
1475,118999.81
1476,386479.03
1477,254117.69
1478,286688.25
1479,270775.06
1480,460530.1
1481,338100.06
1482,208212.02
1483,167835.38
1484,161960.34
1485,175273.75
1486,198632.95
1487,337160.53
1488,235223.36
1489,203590.42
1490,213738.31
1491,191096.69
1492,92892.52
1493,172819.39
1494,288593.94
1495,299440.1
1496,231294.52
1497,183088.4
1498,163228.1
1499,157081.56
1500,149018.84
1501,173483.72
1502,147022.83
1503,303066.34
1504,244426.42
1505,221714.52
1506,197025.9
1507,248609.17
1508,202437.28
1509,165349.81
1510,144900.75
1511,144785.14
1512,178847.52
1513,143077.33
1514,147981.62
1515,196993.42
1516,149850.4
1517,158181.22
1518,135595.5
1519,224478.69
1520,136564.8
1521,135061.7
1522,167853.14
1523,111918.09
1524,123373.19
1525,119168.914
1526,118520.734
1527,108712.1
1528,131386.7
1529,148770.08
1530,168579.06
1531,110380.58
1532,102595.6
1533,147222.62
1534,117836.28
1535,149295.22
1536,112372.31
1537,72661.59
1538,163667.52
1539,185761.75
1540,105665.75
1541,142900.45
1542,142037.42
1543,224580.81
1544,81954.08
1545,110446.71
1546,128104.555
1547,132569.3
1548,131671.56
1549,106522.734
1550,136031.98
1551,113332.32
1552,135513.28
1553,136705.64
1554,113455.7
1555,172386.48
1556,86536.08
1557,105549.22
1558,88659.89
1559,86439.74
1560,128433.734
1561,135209.14
1562,127068.35
1563,118671.73
1564,157601.64
1565,141823.42
1566,242543.95
1567,77520.516
1568,218801.75
1569,144693.75
1570,134824.53
1571,114510.01
1572,150983.06
1573,248628.14
1574,110788.94
1575,215989.44
1576,229782.11
1577,194729.56
1578,135556.31
1579,145550.03
1580,200784.72
1581,150567.8
1582,130749.34
1583,330820.28
1584,228883.02
1585,141944.12
1586,74045.83
1587,99432.62
1588,147565.6
1589,102332.26
1590,134691.27
1591,97260.89
1592,119342.82
1593,123571.836
1594,125882.35
1595,109633.836
1596,245620.7
1597,172771.92
1598,201173.44
1599,175796.72
1600,169740.42
1601,67725.47
1602,112832.9
1603,85356.055
1604,262149.25
1605,240936.38
1606,167079.2
1607,176241.73
1608,212627.44
1609,189728.77
1610,158483.81
1611,142206.16
1612,166492.9
1613,163526.95
1614,126410.72
1615,85041.44
1616,75390.84
1617,88192.45
1618,123251.46
1619,132656.81
1620,166739.03
1621,133685.53
1622,143814.4
1623,270225.34
1624,207442.2
1625,122817.58
1626,165384.03
1627,192010.83
1628,276591.3
1629,177451.66
1630,345358.88
1631,223867.7
1632,244692.06
1633,167659.56
1634,190192.55
1635,177159.12
1636,152555.64
1637,188919.33
1638,195995.56
1639,183845.67
1640,271029.78
1641,176059.28
1642,229860.34
1643,225330.64
1644,236180.75
1645,197579.69
1646,157452.17
1647,157459.38
1648,137313.75
1649,140522.33
1650,116546.01
1651,119022.18
1652,96563.0
1653,98617.625
1654,147903.16
1655,154286.5
1656,144777.67
1657,148021.58
1658,147830.97
1659,128147.445
1660,153815.2
1661,447440.62
1662,417208.5
1663,390100.5
1664,433459.3
1665,303170.97
1666,315731.72
1667,387609.22
1668,335289.22
1669,291106.3
1670,341266.3
1671,260194.8
1672,423768.88
1673,296222.03
1674,241976.28
1675,181023.89
1676,189281.11
1677,220023.55
1678,426869.38
1679,371264.06
1680,354522.56
1681,248874.64
1682,299494.9
1683,171902.19
1684,177016.06
1685,169016.75
1686,167543.52
1687,164666.84
1688,194406.7
1689,192480.72
1690,194142.69
1691,176798.94
1692,263163.47
1693,163778.7
1694,181185.05
1695,167377.11
1696,262497.5
1697,173473.12
1698,367989.7
1699,315966.38
1700,243982.3
1701,265684.22
1702,259972.28
1703,266451.5
1704,287574.1
1705,232463.89
1706,408382.28
1707,217275.27
1708,202996.97
1709,268897.53
1710,225382.44
1711,263319.16
1712,250475.92
1713,273403.62
1714,229031.47
1715,205058.08
1716,184404.23
1717,178005.39
1718,130393.21
1719,198228.73
1720,246997.7
1721,168525.52
1722,117861.57
1723,154915.92
1724,214893.08
1725,241220.78
1726,184891.67
1727,155706.72
1728,186796.02
1729,160477.42
1730,149277.0
1731,122992.914
1732,129985.836
1733,117888.88
1734,121740.64
1735,135488.08
1736,118974.85
1737,312217.66
1738,221225.58
1739,278986.2
1740,218704.95
1741,193366.62
1742,167857.3
1743,175045.73
1744,281761.9
1745,215233.14
1746,192075.3
1747,218329.22
1748,220086.7
1749,157771.88
1750,134551.06
1751,236144.92
1752,125141.195
1753,147616.7
1754,200284.42
1755,169504.89
1756,127290.08
1757,120100.71
1758,149824.25
1759,164141.47
1760,168515.89
1761,142192.33
1762,176815.64
1763,169018.03
1764,120972.62
1765,164481.19
1766,174364.3
1767,212482.69
1768,146038.48
1769,174853.02
1770,145371.34
1771,130083.06
1772,137311.78
1773,128243.16
1774,146800.75
1775,135149.31
1776,127603.66
1777,113121.22
1778,139082.03
1779,112998.19
1780,178644.83
1781,131237.3
1782,89127.26
1783,139649.81
1784,102069.484
1785,118992.664
1786,129842.11
1787,167508.36
1788,62603.574
1789,96954.99
1790,82982.305
1791,198443.05
1792,155156.78
1793,137856.7
1794,142578.52
1795,128640.64
1796,117451.69
1797,112095.74
1798,126263.12
1799,108093.78
1800,129322.96
1801,128708.88
1802,126372.516
1803,150148.38
1804,139699.52
1805,140156.81
1806,119750.734
1807,124886.17
1808,113921.81
1809,125285.07
1810,142558.55
1811,101733.34
1812,101192.05
1813,121648.15
1814,98315.16
1815,61563.676
1816,96754.65
1817,111525.9
1818,138369.86
1819,127467.305
1820,66954.89
1821,111190.516
1822,141338.03
1823,56107.473
1824,134488.97
1825,130908.92
1826,103625.35
1827,106930.37
1828,138416.2
1829,115973.89
1830,144249.56
1831,156967.02
1832,98383.34
1833,140677.88
1834,125864.46
1835,135911.12
1836,125029.414
1837,91165.7
1838,120612.3
1839,91945.15
1840,157633.67
1841,139966.22
1842,87097.84
1843,133281.23
1844,133376.73
1845,136941.83
1846,153723.4
1847,164866.88
1848,63332.223
1849,107003.82
1850,122001.8
1851,152103.4
1852,129574.44
1853,138314.84
1854,172613.16
1855,146308.36
1856,221868.08
1857,143286.38
1858,139343.84
1859,117331.67
1860,151458.39
1861,114816.19
1862,307974.28
1863,299817.28
1864,299850.16
1865,327471.66
1866,324775.78
1867,238906.2
1868,310438.3
1869,207581.14
1870,234744.72
1871,237909.66
1872,169630.39
1873,236086.83
1874,149929.17
1875,213025.86
1876,195495.62
1877,211864.33
1878,198429.98
1879,130145.1
1880,138962.05
1881,243462.36
1882,256394.0
1883,194663.27
1884,206007.36
1885,243918.56
1886,309119.25
1887,201713.27
1888,273624.8
1889,157219.89
1890,124652.36
1891,139251.78
1892,105727.74
1893,133842.06
1894,126848.734
1895,134168.83
1896,122306.78
1897,119032.164
1898,100508.23
1899,147894.44
1900,143248.67
1901,167736.17
1902,131609.28
1903,208318.08
1904,132635.44
1905,197814.4
1906,171383.6
1907,191534.58
1908,107599.69
1909,135606.36
1910,121563.945
1911,207317.81
1912,294334.78
1913,139929.66
1914,63295.445
1915,305022.38
1916,63571.97
1917,263082.7
1918,137112.5
1919,168579.69
1920,154953.89
1921,411447.9
1922,317136.5
1923,207648.86
1924,229847.62
1925,202831.48
1926,399441.78
1927,131165.36
1928,155888.73
1929,121241.625
1930,127865.195
1931,144109.17
1932,136824.86
1933,176151.66
1934,185756.44
1935,171187.4
1936,185360.6
1937,183814.12
1938,172368.88
1939,253013.8
1940,184054.95
1941,176148.64
1942,186442.2
1943,205316.58
1944,349669.53
1945,370768.7
1946,145555.58
1947,307222.44
1948,176172.48
1949,248688.14
1950,182472.92
1951,253612.17
1952,214524.94
1953,164554.62
1954,187498.31
1955,130240.85
1956,276292.1
1957,152201.92
1958,306559.25
1959,145521.84
1960,112630.45
1961,119124.266
1962,95516.414
1963,98603.52
1964,108799.74
1965,147872.0
1966,144603.67
1967,283917.1
1968,403925.66
1969,401455.12
1970,442766.25
1971,437925.56
1972,385355.75
1973,267475.78
1974,314454.62
1975,427374.94
1976,270209.84
1977,362443.88
1978,370298.4
1979,352694.1
1980,198273.75
1981,347138.7
1982,229020.55
1983,207949.67
1984,167863.38
1985,223669.66
1986,216087.08
1987,168288.47
1988,173600.72
1989,193100.88
1990,213996.52
1991,236465.39
1992,217943.73
1993,172175.03
1994,234914.92
1995,190560.92
1996,255257.11
1997,312589.5
1998,339064.25
1999,256552.0
2000,319969.38
2001,265055.3
2002,237602.42
2003,266389.28
2004,270086.47
2005,228041.12
2006,232473.84
2007,244074.22
2008,216208.7
2009,190189.81
2010,197465.34
2011,128335.79
2012,175564.17
2013,180630.88
2014,185046.03
2015,203189.88
2016,193323.83
2017,201273.98
2018,128445.49
2019,132581.83
2020,110369.32
2021,107381.14
2022,177371.61
2023,139202.66
2024,249046.53
2025,351061.88
2026,174317.4
2027,150059.19
2028,146810.69
2029,162612.83
2030,273006.53
2031,240454.11
2032,261948.58
2033,266303.94
2034,159457.58
2035,217401.72
2036,190494.58
2037,194274.56
2038,292927.88
2039,212657.23
2040,312669.1
2041,285629.66
2042,204831.56
2043,174726.52
2044,170989.67
2045,216839.95
2046,140011.48
2047,146294.95
2048,137682.62
2049,137148.45
2050,186245.64
2051,110206.61
2052,134701.66
2053,149268.47
2054,79980.3
2055,157465.38
2056,143149.94
2057,122306.31
2058,221864.5
2059,132274.3
2060,173251.4
2061,176705.72
2062,133882.02
2063,110873.07
2064,141377.53
2065,119872.086
2066,165865.31
2067,115624.266
2068,149562.58
2069,83867.24
2070,111171.336
2071,98042.6
2072,136787.42
2073,143260.7
2074,193108.06
2075,145775.75
2076,118550.58
2077,155783.5
2078,128743.125
2079,134081.97
2080,120536.4
2081,124197.18
2082,126823.33
2083,144002.97
2084,114054.97
2085,121392.484
2086,114642.0
2087,121298.51
2088,103726.79
2089,83580.67
2090,130798.73
2091,119894.27
2092,125461.445
2093,114272.836
2094,123020.83
2095,146007.56
2096,80736.61
2097,94813.78
2098,143370.44
2099,53035.99
2100,86338.57
2101,122737.01
2102,129350.6
2103,103868.05
2104,138492.64
2105,123114.016
2106,65663.56
2107,232136.88
2108,115798.61
2109,110112.91
2110,125982.63
2111,146889.95
2112,142737.95
2113,119428.44
2114,114397.9
2115,157607.8
2116,122154.195
2117,147650.62
2118,121150.766
2119,108863.99
2120,119447.8
2121,111550.26
2122,109342.62
2123,84478.84
2124,164537.66
2125,133835.55
2126,139448.61
2127,150736.61
2128,124922.266
2129,94470.44
2130,138226.89
2131,137879.33
2132,120088.12
2133,124167.69
2134,122602.94
2135,95641.1
2136,75811.75
2137,111108.68
2138,133733.48
2139,149982.08
2140,142364.52
2141,139298.27
2142,127980.24
2143,142940.4
2144,113851.65
2145,139542.92
