Id,SalePrice
1461,123614.89901090364
1462,160764.50378348894
1463,186514.02286330605
1464,193553.63900589873
1465,187014.641193702
1466,174258.86872817035
1467,175057.34057314164
1468,168881.9297326191
1469,182081.79669532488
1470,127125.03457079071
1471,196808.37212910748
1472,91625.39482797633
1473,96010.5022335158
1474,152094.9898966321
1475,121892.26410231923
1476,375073.3335178079
1477,253112.33317467873
1478,288424.73915550264
1479,277682.6362841899
1480,467440.10197762045
1481,339717.7120948866
1482,209498.47247462434
1483,171952.10636118008
1484,164403.48708836216
1485,177526.97008529364
1486,198115.89554377572
1487,335551.84078433627
1488,236414.73513976682
1489,200618.25413579657
1490,216618.05890883168
1491,189056.05039041594
1492,93795.23513794041
1493,175261.96885104716
1494,292806.5103153362
1495,297350.5339261419
1496,230403.65024478256
1497,182726.09733431562
1498,163051.55265112317
1499,159158.66087762793
1500,150027.01027417253
1501,172175.5787699161
1502,147808.02673807857
1503,298297.27388195676
1504,241359.0099678799
1505,223145.46982956125
1506,190049.3764966576
1507,242819.64075355284
1508,199790.85396883427
1509,164396.36104700057
1510,146610.2947544476
1511,143337.41334635922
1512,173425.85807060145
1513,143699.34852291815
1514,153267.8842480515
1515,189938.51847476902
1516,150543.00659628154
1517,157287.63455561627
1518,131949.1528250219
1519,219743.5316350633
1520,136496.6039839388
1521,133855.10614311235
1522,166365.22817603848
1523,114729.36612872113
1524,124922.27996716675
1525,122113.16529101698
1526,123783.17054127742
1527,106451.32102832367
1528,132717.64624551882
1529,146335.93671821643
1530,171527.49197781555
1531,111277.78595198329
1532,102774.07718962754
1533,147363.12242959064
1534,116616.29303599188
1535,152490.12273139466
1536,112755.45911596579
1537,67949.16213016199
1538,164737.99942915572
1539,189967.03023792058
1540,106628.11398360974
1541,143442.2797841968
1542,142128.60634922516
1543,220429.85522398527
1544,78751.77137425981
1545,112102.71830118919
1546,128822.21639060386
1547,135549.78418676194
1548,132351.15166612118
1549,105980.77475326683
1550,137447.8796501597
1551,113890.22446498356
1552,128164.35197577137
1553,140722.7396882009
1554,111309.0273900653
1555,174133.93632140278
1556,91740.97463181712
1557,112091.40241296173
1558,86518.17309414071
1559,93446.27974579271
1560,134616.26352928203
1561,136576.0626650575
1562,128281.20292272906
1563,120117.86762648652
1564,157460.96218901523
1565,141480.97057879972
1566,236783.045008878
1567,72546.03284673247
1568,221272.93544339028
1569,141697.24919389543
1570,133977.69886545924
1571,111549.19049520674
1572,148132.8140829053
1573,240467.86596658448
1574,114184.62987341586
1575,214992.00688596326
1576,222503.83424478944
1577,191423.85957352078
1578,139735.0558531889
1579,143929.51371306257
1580,195849.85880756864
1581,148556.53503611556
1582,132350.77658024355
1583,332342.39322587906
1584,228341.5315122016
1585,143150.92521961857
1586,72694.07777585884
1587,100516.83859364453
1588,145510.29695034702
1589,102096.83311665314
1590,134237.14425565873
1591,95605.57536409331
1592,127050.44277540532
1593,124840.00169294563
1594,131566.96829587652
1595,114082.71932309517
1596,247508.20104737207
1597,177086.5023060639
1598,199015.95845635264
1599,172177.28112635628
1600,169629.12526940927
1601,66061.55251369679
1602,109868.49006408782
1603,87836.09134195538
1604,268318.6887783939
1605,239581.6811563033
1606,170224.46657047153
1607,170689.15453829727
1608,211416.56221461284
1609,187284.21889095957
1610,156581.78657119122
1611,140556.29072949546
1612,163500.5386139172
1613,161075.26849263662
1614,125784.27259663669
1615,86519.93761518062
1616,74667.37422068365
1617,89786.09791323911
1618,124740.61224308779
1619,134074.17128577488
1620,163300.47588760447
1621,134081.97842574707
1622,141886.50399606855
1623,270664.14019352035
1624,209190.07778626092
1625,121973.97670560057
1626,164113.643823441
1627,188569.00576377727
1628,270497.4463962974
1629,175167.3934213836
1630,346914.21477720846
1631,218927.5466107402
1632,247318.60484427636
1633,168494.34254044597
1634,188967.74537710747
1635,177173.7384659409
1636,154817.29523322306
1637,189088.307032166
1638,198861.83378358214
1639,180420.74306877752
1640,267009.4022400886
1641,176029.62809886353
1642,227063.06267023293
1643,224365.7743328876
1644,232692.80108151276
1645,190106.9430383793
1646,157323.11404167686
1647,157993.54236817095
1648,136196.82978450347
1649,140744.07317609136
1650,119569.43353734608
1651,119290.32518798509
1652,96023.78663675033
1653,97225.26656824391
1654,148774.23703751212
1655,151350.74311418366
1656,146059.4000342832
1657,149470.14280643885
1658,148610.8925845969
1659,131109.8167902191
1660,151239.29101967008
1661,463723.93941888266
1662,409793.28294993413
1663,387648.6190510903
1664,448777.8526238762
1665,306398.8048279933
1666,323017.35116775485
1667,387468.3131428602
1668,338946.8949484802
1669,293844.063980659
1670,346656.843094987
1671,267990.84577359667
1672,436445.87018812506
1673,301223.438358249
1674,244724.42162121722
1675,184633.58372106202
1676,190042.98333722964
1677,218700.29885545274
1678,443383.80555182765
1679,390347.5078834997
1680,348994.86869813665
1681,243488.4480700412
1682,302730.8944181628
1683,176422.07889844896
1684,174558.02962552197
1685,171123.13773410735
1686,169102.29043372977
1687,167976.1872794206
1688,191705.24725476268
1689,189992.37079144298
1690,190071.35418064904
1691,177330.29087531177
1692,257906.7956882178
1693,167519.99146997862
1694,181745.2225236732
1695,166227.00657964786
1696,271075.1400656003
1697,171222.57600533182
1698,375072.9076830414
1699,322159.514249158
1700,245712.98027732287
1701,266867.3553329441
1702,264578.05149130675
1703,264793.3981796085
1704,293475.0600562128
1705,228894.79684204463
1706,413085.58081374376
1707,213316.35072350426
1708,205237.02010410538
1709,273121.0191381534
1710,224430.3854817333
1711,256457.71947706936
1712,259802.8577273443
1713,273918.85410651215
1714,230481.32098253586
1715,202218.13058470553
1716,179839.02488899283
1717,174884.57425108826
1718,134487.31340638138
1719,196080.22561866464
1720,242683.670291106
1721,165739.18406522326
1722,122573.42889060371
1723,155198.52076583376
1724,206713.5878547643
1725,239200.56891972473
1726,184849.13776640082
1727,158430.80236490685
1728,183496.07780400742
1729,163799.6559668423
1730,150933.83188685362
1731,121032.44875752932
1732,132044.94300359255
1733,115928.16027580132
1734,124114.4575049614
1735,135827.10791602908
1736,119033.3816269887
1737,313802.13381353003
1738,221880.85424690376
1739,291988.39303817286
1740,217763.55163369796
1741,193799.2201180457
1742,168426.44661646767
1743,173989.05382402398
1744,284404.8065717033
1745,215803.09388804183
1746,191293.58387874282
1747,216528.0861433945
1748,223308.17169184258
1749,157830.6501680786
1750,137520.9734325027
1751,237678.60102170764
1752,124479.55318799085
1753,142782.7094133063
1754,202594.3079954029
1755,169835.0114185895
1756,127000.41431991314
1757,119743.64034744524
1758,145849.31035211965
1759,164749.7310315788
1760,167006.37397098733
1761,145935.46333547035
1762,173339.7783889929
1763,169328.43834887585
1764,120358.6314543732
1765,162147.80513064907
1766,173265.5939187007
1767,210717.4518207541
1768,143998.26001510996
1769,170938.07902772218
1770,143770.80838202988
1771,132002.96398962167
1772,141177.21596128077
1773,131199.7283623516
1774,140312.34471241944
1775,135505.45228303905
1776,125190.94344292293
1777,112551.21113321475
1778,137130.40615847247
1779,113639.81680965511
1780,176869.550070828
1781,129914.09647517491
1782,89416.40598482969
1783,139951.1705904116
1784,98295.3910768343
1785,117869.7349351506
1786,125847.54459962463
1787,162711.58208327007
1788,59814.42854982245
1789,90242.03452954302
1790,79847.50231097848
1791,189733.88316962964
1792,154596.63425367847
1793,136136.05239456266
1794,142238.7749860683
1795,130176.63884449624
1796,115963.6109148291
1797,114714.75728750945
1798,123981.66012604424
1799,109695.41606489295
1800,129691.58935997431
1801,130842.4834622065
1802,128678.23287028904
1803,147544.95766376797
1804,141546.26329626387
1805,138361.26505785657
1806,116333.62352259606
1807,125603.58478079285
1808,113396.99196099077
1809,121135.13464317247
1810,139301.2255897551
1811,101766.78362485036
1812,98049.48857951302
1813,123306.92965250749
1814,92622.59160792244
1815,59050.606184396915
1816,94749.34847813757
1817,107580.0912679694
1818,142264.83733491902
1819,123287.43286629982
1820,65614.11434875194
1821,105539.04410076595
1822,140845.99444129062
1823,54710.067024501506
1824,134079.35136695072
1825,130448.77318794608
1826,103536.83754666327
1827,109497.0821802743
1828,138852.3992378646
1829,116059.59037644311
1830,139768.44001008946
1831,155988.1281137929
1832,99149.95926563718
1833,138438.49998967402
1834,121697.77069415376
1835,136525.89579013147
1836,124646.25890624618
1837,91202.3674862127
1838,124297.23291609564
1839,88753.09446419528
1840,154000.32084421633
1841,142451.76414307117
1842,84280.23832226734
1843,136587.6889378897
1844,131809.55807353818
1845,135465.80114117684
1846,151599.20029923023
1847,169245.1873985606
1848,59315.45791453706
1849,106327.36033687256
1850,120705.51668971949
1851,151099.12346208576
1852,127527.39537650882
1853,137250.7859649118
1854,170213.69162886182
1855,146412.61499357247
1856,220418.43590386267
1857,142851.35295450705
1858,140668.46091493496
1859,118078.0830642106
1860,155142.33547164756
1861,116280.30959150902
1862,291883.2087824942
1863,285842.81388264545
1864,285859.25138264545
1865,323565.527334732
1866,330355.5132119389
1867,235378.0138061895
1868,304239.16395887895
1869,206622.3053514016
1870,234383.3746539168
1871,234219.697673902
1872,169234.07666642926
1873,242639.31273374608
1874,146261.11737671137
1875,206341.5680014562
1876,193034.5447857053
1877,208909.72770718441
1878,204021.0060505189
1879,132499.4018858198
1880,139590.76598711958
1881,243276.39747486034
1882,251548.13532237883
1883,194793.56798866403
1884,205942.85484949258
1885,242727.57255018214
1886,299928.572719377
1887,201668.79662507708
1888,274865.4782125776
1889,158982.8387246368
1890,126016.31313625505
1891,137399.42454339995
1892,104197.85466874848
1893,131875.53205422327
1894,124053.29669315198
1895,135637.8248571211
1896,119733.5587483652
1897,117316.61308397
1898,102783.03723453206
1899,147985.99639077834
1900,148208.64821248926
1901,169872.71759081486
1902,140204.36301816325
1903,213746.77717827848
1904,137683.60026154685
1905,195484.59069755056
1906,180403.5776629266
1907,197787.73945991264
1908,107237.92269622486
1909,136706.27361211734
1910,122327.61227294474
1911,207344.77914075222
1912,309723.24648599676
1913,140360.2053475991
1914,62571.12086369256
1915,304192.26307350036
1916,64753.02330326382
1917,253877.33159567986
1918,138788.44103094935
1919,169539.05526710022
1920,153720.90800863574
1921,412518.43872745463
1922,320280.20722892834
1923,211463.05761812715
1924,231866.90200808915
1925,206892.41500182007
1926,392986.47326632845
1927,131172.17551629705
1928,156698.0442829252
1929,123185.35215353308
1930,124658.77590540636
1931,144741.97900951002
1932,136504.57369429665
1933,172341.87915432264
1934,183812.5146114772
1935,172424.68442161498
1936,184119.36769937104
1937,183576.45534438663
1938,173339.76961875113
1939,251696.22006551357
1940,187172.59906142915
1941,177717.42378605594
1942,185806.89513501932
1943,204294.82750672364
1944,345838.3427348648
1945,375574.9795131327
